在庫日,倉庫ID,倉庫名,ブロックID,ブロック略称,ロケ,商品ID,バーコード,商品名,ロット,有効期限,品質区分ID,品質区分名,在庫数(引当数を含む),引当数,ロケ引当条件,ロケ業務区分,取置取引先ID,取置取引先名,棚卸状況,検索名称,検索名称２,大分類,中分類,小分類,商品予備項目００１,商品予備項目００２,商品予備項目００３,商品予備項目００４,商品予備項目００５,商品予備項目００６,商品予備項目００７,商品予備項目００８,商品予備項目００９,商品予備項目０１０,最終入荷日,最終出荷日
"20250926","8","千葉","9","KFS","030-000-00","980025","","【寄付】プチ_チキン120g","","20260407","1","良品","2","0","指定した業態に優先して取り置く","通販","","","","冷凍","","","","","","","","","","","","","","","","20250718"
"20250926","8","千葉","9","KFS","030-000-00","980026","","【寄付】プチ_ポーク120g","","20260419","1","良品","2","0","指定した業態に優先して取り置く","通販","","","","冷凍","","","","","","","","","","","","","","","","20250718"
"20250926","8","千葉","9","KFS","031-000-00","980013","","【寄付】ココグルメ_チキン100g","","20261105","1","良品","6","0","指定した業態に優先して取り置く","通販","","","","冷凍","","","","","","","","","","","","","","","","20250724"
"20250926","8","千葉","9","KFS","031-000-00","980014","","【寄付】ココグルメ_ポーク100g","","20261012","1","良品","5","0","指定した業態に優先して取り置く","通販","","","","冷凍","","","","","","","","","","","","","","","20240130","20250724"
"20250926","8","千葉","9","KFS","031-000-00","980015","","【寄付】ココグルメ_フィッシュ100g","","20261102","1","良品","20","0","指定した業態に優先して取り置く","通販","","","","冷凍","","","","","","","","","","","","","","","","20250724"
"20250926","8","千葉","9","KFS","031-000-00","980016","","【寄付】ココグルメ_ジビエ100g","","20261026","1","良品","5","0","指定した業態に優先して取り置く","通販","","","","冷凍","","","","","","","","","","","","","","","","20250724"
"20250926","8","千葉","9","KFS","031-000-00","980039","","【寄付】ケア_スキンケア100g","","20261105","1","良品","16","0","指定した業態に優先して取り置く","通販","","","","冷凍","","","","","","","","","","","","","","","","20250421"
"20250926","8","千葉","9","KFS","032-000-00","980013","","【寄付】ココグルメ_チキン100g","","20261105","1","良品","4","0","指定した業態に優先して取り置く","通販","","","","冷凍","","","","","","","","","","","","","","","","20250724"
"20250926","8","千葉","9","KFS","032-000-00","980014","","【寄付】ココグルメ_ポーク100g","","20261012","1","良品","4","0","指定した業態に優先して取り置く","通販","","","","冷凍","","","","","","","","","","","","","","","20240130","20250724"
"20250926","8","千葉","9","KFS","032-000-00","980015","","【寄付】ココグルメ_フィッシュ100g","","20261102","1","良品","4","0","指定した業態に優先して取り置く","通販","","","","冷凍","","","","","","","","","","","","","","","","20250724"
"20250926","8","千葉","9","KFS","032-000-00","980016","","【寄付】ココグルメ_ジビエ100g","","20261026","1","良品","4","0","指定した業態に優先して取り置く","通販","","","","冷凍","","","","","","","","","","","","","","","","20250724"
"20250926","8","千葉","9","KFS","033-000-00","980016","","【寄付】ココグルメ_ジビエ100g","","20261025","1","良品","4","0","指定した業態に優先して取り置く","通販","","","","冷凍","","","","","","","","","","","","","","","","20250724"
"20250926","8","千葉","9","KFS","034-000-00","980013","","【寄付】ココグルメ_チキン100g","","20261105","1","良品","1","0","指定した業態に優先して取り置く","通販","","","","冷凍","","","","","","","","","","","","","","","","20250724"
"20250926","8","千葉","9","KFS","034-000-00","980014","","【寄付】ココグルメ_ポーク100g","","20261012","1","良品","1","0","指定した業態に優先して取り置く","通販","","","","冷凍","","","","","","","","","","","","","","","20240130","20250724"
"20250926","8","千葉","9","KFS","034-000-00","980015","","【寄付】ココグルメ_フィッシュ100g","","20261102","1","良品","1","0","指定した業態に優先して取り置く","通販","","","","冷凍","","","","","","","","","","","","","","","","20250724"
"20250926","8","千葉","9","KFS","034-000-00","980016","","【寄付】ココグルメ_ジビエ100g","","20261026","1","良品","1","0","指定した業態に優先して取り置く","通販","","","","冷凍","","","","","","","","","","","","","","","","20250724"
"20250926","8","千葉","9","KFS","035-000-00","980013","","【寄付】ココグルメ_チキン100g","","20261108","1","良品","6","0","指定した業態に優先して取り置く","通販","","","","冷凍","","","","","","","","","","","","","","","","20250724"
"20250926","8","千葉","9","KFS","035-000-00","980014","","【寄付】ココグルメ_ポーク100g","","20261013","1","良品","5","0","指定した業態に優先して取り置く","通販","","","","冷凍","","","","","","","","","","","","","","","20240130","20250724"
"20250926","8","千葉","9","KFS","035-000-00","980015","","【寄付】ココグルメ_フィッシュ100g","","20261124","1","良品","8","0","指定した業態に優先して取り置く","通販","","","","冷凍","","","","","","","","","","","","","","","","20250724"
"20250926","8","千葉","9","KFS","035-000-00","980016","","【寄付】ココグルメ_ジビエ100g","","20261122","1","良品","8","0","指定した業態に優先して取り置く","通販","","","","冷凍","","","","","","","","","","","","","","","","20250724"
"20250926","8","千葉","9","KFS","035-000-00","980016","","【寄付】ココグルメ_ジビエ100g","","20261027","1","良品","5","0","指定した業態に優先して取り置く","通販","","","","冷凍","","","","","","","","","","","","","","","","20250724"
"20250926","8","千葉","9","KFS","036-000-00","980013","","【寄付】ココグルメ_チキン100g","","20261108","1","良品","10","0","指定した業態に優先して取り置く","通販","","","","冷凍","","","","","","","","","","","","","","","","20250724"
"20250926","8","千葉","9","KFS","036-000-00","980014","","【寄付】ココグルメ_ポーク100g","","20261013","1","良品","9","0","指定した業態に優先して取り置く","通販","","","","冷凍","","","","","","","","","","","","","","","20240130","20250724"
"20250926","8","千葉","9","KFS","036-000-00","980015","","【寄付】ココグルメ_フィッシュ100g","","20261124","1","良品","9","0","指定した業態に優先して取り置く","通販","","","","冷凍","","","","","","","","","","","","","","","","20250724"
"20250926","8","千葉","9","KFS","036-000-00","980016","","【寄付】ココグルメ_ジビエ100g","","20261027","1","良品","4","0","指定した業態に優先して取り置く","通販","","","","冷凍","","","","","","","","","","","","","","","","20250724"
"20250926","8","千葉","9","KFS","037-000-00","980013","","【寄付】ココグルメ_チキン100g","","20261108","1","良品","4","0","指定した業態に優先して取り置く","通販","","","","冷凍","","","","","","","","","","","","","","","","20250724"
"20250926","8","千葉","9","KFS","037-000-00","980014","","【寄付】ココグルメ_ポーク100g","","20261013","1","良品","4","0","指定した業態に優先して取り置く","通販","","","","冷凍","","","","","","","","","","","","","","","20240130","20250724"
"20250926","8","千葉","9","KFS","037-000-00","980015","","【寄付】ココグルメ_フィッシュ100g","","20261124","1","良品","4","0","指定した業態に優先して取り置く","通販","","","","冷凍","","","","","","","","","","","","","","","","20250724"
"20250926","8","千葉","9","KFS","037-000-00","980016","","【寄付】ココグルメ_ジビエ100g","","20261027","1","良品","4","0","指定した業態に優先して取り置く","通販","","","","冷凍","","","","","","","","","","","","","","","","20250724"
"20250926","8","千葉","9","KFS","038-000-00","980013","","【寄付】ココグルメ_チキン100g","","20261108","1","良品","4","0","指定した業態に優先して取り置く","通販","","","","冷凍","","","","","","","","","","","","","","","","20250724"
"20250926","8","千葉","9","KFS","038-000-00","980014","","【寄付】ココグルメ_ポーク100g","","20261013","1","良品","4","0","指定した業態に優先して取り置く","通販","","","","冷凍","","","","","","","","","","","","","","","20240130","20250724"
"20250926","8","千葉","9","KFS","038-000-00","980015","","【寄付】ココグルメ_フィッシュ100g","","20261124","1","良品","4","0","指定した業態に優先して取り置く","通販","","","","冷凍","","","","","","","","","","","","","","","","20250724"
"20250926","8","千葉","9","KFS","038-000-00","980016","","【寄付】ココグルメ_ジビエ100g","","20261027","1","良品","4","0","指定した業態に優先して取り置く","通販","","","","冷凍","","","","","","","","","","","","","","","","20250724"
"20250926","8","千葉","9","KFS","039-000-00","980024","","【寄付】プチ_ジビエ120g","","20260503","1","良品","2","0","指定した業態に優先して取り置く","通販","","","","冷凍","","","","","","","","","","","","","","","","20250718"
"20250926","8","千葉","9","KFS","039-000-00","980025","","【寄付】プチ_チキン120g","","20260518","1","良品","2","0","指定した業態に優先して取り置く","通販","","","","冷凍","","","","","","","","","","","","","","","","20250718"
"20250926","8","千葉","9","KFS","039-000-00","980026","","【寄付】プチ_ポーク120g","","20260611","1","良品","2","0","指定した業態に優先して取り置く","通販","","","","冷凍","","","","","","","","","","","","","","","","20250718"
"20250926","8","千葉","9","KFS","040-000-00","980014","","【寄付】ココグルメ_ポーク100g","","20261103","1","良品","8","0","指定した業態に優先して取り置く","通販","","","","冷凍","","","","","","","","","","","","","","","20240130","20250724"
"20250926","8","千葉","9","KFS","040-000-00","980015","","【寄付】ココグルメ_フィッシュ100g","","20261124","1","良品","4","0","指定した業態に優先して取り置く","通販","","","","冷凍","","","","","","","","","","","","","","","","20250724"
"20250926","8","千葉","9","KFS","040-000-00","980016","","【寄付】ココグルメ_ジビエ100g","","20261122","1","良品","8","0","指定した業態に優先して取り置く","通販","","","","冷凍","","","","","","","","","","","","","","","","20250724"
"20250926","8","千葉","9","KFS","041-000-00","980013","","【寄付】ココグルメ_チキン100g","","20261117","1","良品","1","0","指定した業態に優先して取り置く","通販","","","","冷凍","","","","","","","","","","","","","","","","20250724"
"20250926","8","千葉","9","KFS","041-000-00","980013","","【寄付】ココグルメ_チキン100g","","20261116","1","良品","12","0","指定した業態に優先して取り置く","通販","","","","冷凍","","","","","","","","","","","","","","","","20250724"
"20250926","8","千葉","9","KFS","041-000-00","980014","","【寄付】ココグルメ_ポーク100g","","20261103","1","良品","11","0","指定した業態に優先して取り置く","通販","","","","冷凍","","","","","","","","","","","","","","","20240130","20250724"
"20250926","8","千葉","9","KFS","041-000-00","980015","","【寄付】ココグルメ_フィッシュ100g","","20261125","1","良品","1","0","指定した業態に優先して取り置く","通販","","","","冷凍","","","","","","","","","","","","","","","","20250724"
"20250926","8","千葉","9","KFS","041-000-00","980016","","【寄付】ココグルメ_ジビエ100g","","20261122","1","良品","11","0","指定した業態に優先して取り置く","通販","","","","冷凍","","","","","","","","","","","","","","","","20250724"
"20250926","8","千葉","9","KFS","042-000-00","980013","","【寄付】ココグルメ_チキン100g","","20261117","1","良品","7","0","指定した業態に優先して取り置く","通販","","","","冷凍","","","","","","","","","","","","","","","","20250724"
"20250926","8","千葉","9","KFS","042-000-00","980014","","【寄付】ココグルメ_ポーク100g","","20261106","1","良品","5","0","指定した業態に優先して取り置く","通販","","","","冷凍","","","","","","","","","","","","","","","20240130","20250724"
"20250926","8","千葉","9","KFS","042-000-00","980014","","【寄付】ココグルメ_ポーク100g","","20261109","1","良品","32","0","指定した業態に優先して取り置く","通販","","","","冷凍","","","","","","","","","","","","","","","20240130","20250724"
"20250926","8","千葉","9","KFS","042-000-00","980015","","【寄付】ココグルメ_フィッシュ100g","","20261125","1","良品","5","0","指定した業態に優先して取り置く","通販","","","","冷凍","","","","","","","","","","","","","","","","20250724"
"20250926","8","千葉","9","KFS","042-000-00","980016","","【寄付】ココグルメ_ジビエ100g","","20261122","1","良品","7","0","指定した業態に優先して取り置く","通販","","","","冷凍","","","","","","","","","","","","","","","","20250724"
"20250926","8","千葉","9","KFS","043-000-00","980013","","【寄付】ココグルメ_チキン100g","","20261122","1","良品","4","0","指定した業態に優先して取り置く","通販","","","","冷凍","","","","","","","","","","","","","","","","20250724"
"20250926","8","千葉","9","KFS","043-000-00","980014","","【寄付】ココグルメ_ポーク100g","","20261109","1","良品","4","0","指定した業態に優先して取り置く","通販","","","","冷凍","","","","","","","","","","","","","","","20240130","20250724"
"20250926","8","千葉","9","KFS","043-000-00","980015","","【寄付】ココグルメ_フィッシュ100g","","20261125","1","良品","4","0","指定した業態に優先して取り置く","通販","","","","冷凍","","","","","","","","","","","","","","","","20250724"
"20250926","8","千葉","9","KFS","043-000-00","980016","","【寄付】ココグルメ_ジビエ100g","","20261123","1","良品","4","0","指定した業態に優先して取り置く","通販","","","","冷凍","","","","","","","","","","","","","","","","20250724"
"20250926","8","千葉","9","KFS","044-000-00","980013","","【寄付】ココグルメ_チキン100g","","20261122","1","良品","10","0","指定した業態に優先して取り置く","通販","","","","冷凍","","","","","","","","","","","","","","","","20250724"
"20250926","8","千葉","9","KFS","044-000-00","980014","","【寄付】ココグルメ_ポーク100g","","20261109","1","良品","9","0","指定した業態に優先して取り置く","通販","","","","冷凍","","","","","","","","","","","","","","","20240130","20250724"
"20250926","8","千葉","9","KFS","044-000-00","980015","","【寄付】ココグルメ_フィッシュ100g","","20261125","1","良品","9","0","指定した業態に優先して取り置く","通販","","","","冷凍","","","","","","","","","","","","","","","","20250724"
"20250926","8","千葉","9","KFS","044-000-00","980016","","【寄付】ココグルメ_ジビエ100g","","20261123","1","良品","4","0","指定した業態に優先して取り置く","通販","","","","冷凍","","","","","","","","","","","","","","","","20250724"
"20250926","8","千葉","9","KFS","045-000-00","980013","","【寄付】ココグルメ_チキン100g","","20261122","1","良品","10","0","指定した業態に優先して取り置く","通販","","","","冷凍","","","","","","","","","","","","","","","","20250724"
"20250926","8","千葉","9","KFS","045-000-00","980013","","【寄付】ココグルメ_チキン100g","","20261123","1","良品","5","0","指定した業態に優先して取り置く","通販","","","","冷凍","","","","","","","","","","","","","","","","20250724"
"20250926","8","千葉","9","KFS","045-000-00","980013","","【寄付】ココグルメ_チキン100g","","20261126","1","良品","1","0","指定した業態に優先して取り置く","通販","","","","冷凍","","","","","","","","","","","","","","","","20250724"
"20250926","8","千葉","9","KFS","045-000-00","980014","","【寄付】ココグルメ_ポーク100g","","20261111","1","良品","1","0","指定した業態に優先して取り置く","通販","","","","冷凍","","","","","","","","","","","","","","","20240130","20250724"
"20250926","8","千葉","9","KFS","045-000-00","980014","","【寄付】ココグルメ_ポーク100g","","20261109","1","良品","9","0","指定した業態に優先して取り置く","通販","","","","冷凍","","","","","","","","","","","","","","","20240130","20250724"
"20250926","8","千葉","9","KFS","045-000-00","980014","","【寄付】ココグルメ_ポーク100g","","20261108","1","良品","5","0","指定した業態に優先して取り置く","通販","","","","冷凍","","","","","","","","","","","","","","","20240130","20250724"
"20250926","8","千葉","9","KFS","045-000-00","980015","","【寄付】ココグルメ_フィッシュ100g","","20261129","1","良品","1","0","指定した業態に優先して取り置く","通販","","","","冷凍","","","","","","","","","","","","","","","","20250724"
"20250926","8","千葉","9","KFS","045-000-00","980015","","【寄付】ココグルメ_フィッシュ100g","","20261125","1","良品","9","0","指定した業態に優先して取り置く","通販","","","","冷凍","","","","","","","","","","","","","","","","20250724"
"20250926","8","千葉","9","KFS","045-000-00","980016","","【寄付】ココグルメ_ジビエ100g","","20261123","1","良品","14","0","指定した業態に優先して取り置く","通販","","","","冷凍","","","","","","","","","","","","","","","","20250724"
"20250926","8","千葉","9","KFS","045-000-00","980016","","【寄付】ココグルメ_ジビエ100g","","20261213","1","良品","1","0","指定した業態に優先して取り置く","通販","","","","冷凍","","","","","","","","","","","","","","","","20250724"
"20250926","8","千葉","9","KFS","046-000-00","980013","","【寄付】ココグルメ_チキン100g","","20261126","1","良品","4","0","指定した業態に優先して取り置く","通販","","","","冷凍","","","","","","","","","","","","","","","","20250724"
"20250926","8","千葉","9","KFS","046-000-00","980014","","【寄付】ココグルメ_ポーク100g","","20261111","1","良品","1","0","指定した業態に優先して取り置く","通販","","","","冷凍","","","","","","","","","","","","","","","20240130","20250724"
"20250926","8","千葉","9","KFS","046-000-00","980014","","【寄付】ココグルメ_ポーク100g","","20261110","1","良品","3","0","指定した業態に優先して取り置く","通販","","","","冷凍","","","","","","","","","","","","","","","20240130","20250724"
"20250926","8","千葉","9","KFS","046-000-00","980015","","【寄付】ココグルメ_フィッシュ100g","","20261129","1","良品","4","0","指定した業態に優先して取り置く","通販","","","","冷凍","","","","","","","","","","","","","","","","20250724"
"20250926","8","千葉","9","KFS","046-000-00","980016","","【寄付】ココグルメ_ジビエ100g","","20261213","1","良品","1","0","指定した業態に優先して取り置く","通販","","","","冷凍","","","","","","","","","","","","","","","","20250724"
"20250926","8","千葉","9","KFS","046-000-00","980016","","【寄付】ココグルメ_ジビエ100g","","20261123","1","良品","3","0","指定した業態に優先して取り置く","通販","","","","冷凍","","","","","","","","","","","","","","","","20250724"
"20250926","8","千葉","9","KFS","047-000-00","980013","","【寄付】ココグルメ_チキン100g","","20261126","1","良品","4","0","指定した業態に優先して取り置く","通販","","","","冷凍","","","","","","","","","","","","","","","","20250724"
"20250926","8","千葉","9","KFS","047-000-00","980014","","【寄付】ココグルメ_ポーク100g","","20261111","1","良品","4","0","指定した業態に優先して取り置く","通販","","","","冷凍","","","","","","","","","","","","","","","20240130","20250724"
"20250926","8","千葉","9","KFS","047-000-00","980015","","【寄付】ココグルメ_フィッシュ100g","","20261129","1","良品","4","0","指定した業態に優先して取り置く","通販","","","","冷凍","","","","","","","","","","","","","","","","20250724"
"20250926","8","千葉","9","KFS","047-000-00","980016","","【寄付】ココグルメ_ジビエ100g","","20261213","1","良品","4","0","指定した業態に優先して取り置く","通販","","","","冷凍","","","","","","","","","","","","","","","","20250724"
"20250926","8","千葉","9","KFS","047-000-00","980037","","【寄付】ケア_早期腎臓サポート100g","","20261201","1","良品","12","0","指定した業態に優先して取り置く","通販","","","","冷凍","","","","","","","","","","","","","","","","20250421"
"20250926","8","千葉","9","KFS","048-000-00","980013","","【寄付】ココグルメ_チキン100g","","20261123","1","良品","4","0","指定した業態に優先して取り置く","通販","","","","冷凍","","","","","","","","","","","","","","","","20250724"
"20250926","8","千葉","9","KFS","048-000-00","980013","","【寄付】ココグルメ_チキン100g","","20261116","1","良品","4","0","指定した業態に優先して取り置く","通販","","","","冷凍","","","","","","","","","","","","","","","","20250724"
"20250926","8","千葉","9","KFS","048-000-00","980014","","【寄付】ココグルメ_ポーク100g","","20261020","1","良品","4","0","指定した業態に優先して取り置く","通販","","","","冷凍","","","","","","","","","","","","","","","20240130","20250724"
"20250926","8","千葉","9","KFS","048-000-00","980014","","【寄付】ココグルメ_ポーク100g","","20261109","1","良品","4","0","指定した業態に優先して取り置く","通販","","","","冷凍","","","","","","","","","","","","","","","20240130","20250724"
"20250926","8","千葉","9","KFS","048-000-00","980015","","【寄付】ココグルメ_フィッシュ100g","","20261125","1","良品","4","0","指定した業態に優先して取り置く","通販","","","","冷凍","","","","","","","","","","","","","","","","20250724"
"20250926","8","千葉","9","KFS","048-000-00","980015","","【寄付】ココグルメ_フィッシュ100g","","20261124","1","良品","4","0","指定した業態に優先して取り置く","通販","","","","冷凍","","","","","","","","","","","","","","","","20250724"
"20250926","8","千葉","9","KFS","048-000-00","980016","","【寄付】ココグルメ_ジビエ100g","","20261122","1","良品","4","0","指定した業態に優先して取り置く","通販","","","","冷凍","","","","","","","","","","","","","","","","20250724"
"20250926","8","千葉","9","KFS","048-000-00","980016","","【寄付】ココグルメ_ジビエ100g","","20261123","1","良品","4","0","指定した業態に優先して取り置く","通販","","","","冷凍","","","","","","","","","","","","","","","","20250724"
"20250926","8","千葉","9","KFS","048-000-00","980024","","【寄付】プチ_ジビエ120g","","20260527","1","良品","2","0","指定した業態に優先して取り置く","通販","","","","冷凍","","","","","","","","","","","","","","","","20250718"
"20250926","8","千葉","9","KFS","048-000-00","980025","","【寄付】プチ_チキン120g","","20260603","1","良品","2","0","指定した業態に優先して取り置く","通販","","","","冷凍","","","","","","","","","","","","","","","","20250718"
"20250926","8","千葉","9","KFS","048-000-00","980026","","【寄付】プチ_ポーク120g","","20260614","1","良品","2","0","指定した業態に優先して取り置く","通販","","","","冷凍","","","","","","","","","","","","","","","","20250718"
"20250926","8","千葉","9","KFS","049-000-00","980013","","【寄付】ココグルメ_チキン100g","","20261206","1","良品","3","0","指定した業態に優先して取り置く","通販","","","","冷凍","","","","","","","","","","","","","","","","20250724"
"20250926","8","千葉","9","KFS","049-000-00","980014","","【寄付】ココグルメ_ポーク100g","","20261117","1","良品","3","0","指定した業態に優先して取り置く","通販","","","","冷凍","","","","","","","","","","","","","","","20240130","20250724"
"20250926","8","千葉","9","KFS","049-000-00","980015","","【寄付】ココグルメ_フィッシュ100g","","20261130","1","良品","3","0","指定した業態に優先して取り置く","通販","","","","冷凍","","","","","","","","","","","","","","","","20250724"
"20250926","8","千葉","9","KFS","049-000-00","980016","","【寄付】ココグルメ_ジビエ100g","","20261213","1","良品","3","0","指定した業態に優先して取り置く","通販","","","","冷凍","","","","","","","","","","","","","","","","20250724"
"20250926","8","千葉","9","KFS","055-000-00","8701","","【寄付】とりささみNatural粒","","20260120","1","良品","1","0","指定した業態に優先して取り置く","通販","","","","冷凍","","","","","","","","","","","","","","","",""
"20250926","8","千葉","9","KFS","055-000-00","8702","","【寄付】まぐろ＆タラうまみUP粒","","20260111","1","良品","1","0","指定した業態に優先して取り置く","通販","","","","冷凍","","","","","","","","","","","","","","","","20250220"
"20250926","8","千葉","9","KFS","055-000-00","8703","","【寄付】まぐろ＆タラうまみUPペースト","","20260205","1","良品","1","0","指定した業態に優先して取り置く","通販","","","","冷凍","","","","","","","","","","","","","","","",""
"20250926","8","千葉","9","KFS","055-000-00","8704","","【寄付】かつお＆サーモンNatural粒","","20260304","1","良品","1","0","指定した業態に優先して取り置く","通販","","","","冷凍","","","","","","","","","","","","","","","",""
"20250926","8","千葉","9","KFS","055-000-00","8705","","【寄付】とりささみうまみUP","","20260214","1","良品","1","0","指定した業態に優先して取り置く","通販","","","","冷凍","","","","","","","","","","","","","","","",""
"20250926","8","千葉","9","KFS","055-000-00","8706","","【寄付】ささみ＆まぐろNatural粒","","20251106","1","良品","1","0","指定した業態に優先して取り置く","通販","","","","冷凍","","","","","","","","","","","","","","","","20250220"
"20250926","8","千葉","9","KFS","055-000-00","8707","","【寄付】ささみ＆まぐろうまみUP粒","","20260214","1","良品","1","0","指定した業態に優先して取り置く","通販","","","","冷凍","","","","","","","","","","","","","","","",""
"20250926","8","千葉","9","KFS","055-000-00","8708","","【寄付】まぐろ＆タラNatural粒","","20251112","1","良品","1","0","指定した業態に優先して取り置く","通販","","","","冷凍","","","","","","","","","","","","","","","",""
"20250926","8","千葉","9","KFS","055-000-00","8709","","【寄付】かつお＆サーモンうまみUP粒","","20260221","1","良品","1","0","指定した業態に優先して取り置く","通販","","","","冷凍","","","","","","","","","","","","","","","",""
"20250926","8","千葉","9","KFS","055-000-00","8710","","【寄付】かつお＆サーモンうまみUPペースト","","20260211","1","良品","1","0","指定した業態に優先して取り置く","通販","","","","冷凍","","","","","","","","","","","","","","","",""
"20250926","8","千葉","9","KFS","090-000-00","980015","","【寄付】ココグルメ_フィッシュ100g","","20260706","1","良品","2","0","指定した業態に優先して取り置く","通販","","","","冷凍","","","","","","","","","","","","","","","","20250724"
"20250926","8","千葉","9","KFS","091-000-00","980015","","【寄付】ココグルメ_フィッシュ100g","","20260706","1","良品","5","0","指定した業態に優先して取り置く","通販","","","","冷凍","","","","","","","","","","","","","","","","20250724"
"20250926","8","千葉","9","KFS","095-000-00","980015","","【寄付】ココグルメ_フィッシュ100g","","20260707","1","良品","5","0","指定した業態に優先して取り置く","通販","","","","冷凍","","","","","","","","","","","","","","","","20250724"
"20250926","8","千葉","9","KFS","096-000-00","980037","","【寄付】ケア_早期腎臓サポート100g","","20260706","1","良品","16","0","指定した業態に優先して取り置く","通販","","","","冷凍","","","","","","","","","","","","","","","","20250421"
"20250926","8","千葉","9","KFS","097-000-00","980015","","【寄付】ココグルメ_フィッシュ100g","","20260726","1","良品","4","0","指定した業態に優先して取り置く","通販","","","","冷凍","","","","","","","","","","","","","","","","20250724"
"20250926","8","千葉","9","KFS","098-000-00","980013","","【寄付】ココグルメ_チキン100g","","20260729","1","良品","22","0","指定した業態に優先して取り置く","通販","","","","冷凍","","","","","","","","","","","","","","","","20250724"
"20250926","8","千葉","9","KFS","099-000-00","980015","","【寄付】ココグルメ_フィッシュ100g","","20260726","1","良品","4","0","指定した業態に優先して取り置く","通販","","","","冷凍","","","","","","","","","","","","","","","","20250724"
"20250926","8","千葉","9","KFS","100-000-00","980015","","【寄付】ココグルメ_フィッシュ100g","","20260730","1","良品","4","0","指定した業態に優先して取り置く","通販","","","","冷凍","","","","","","","","","","","","","","","","20250724"
"20250926","8","千葉","13","CCS","001-000-00","100031","4582515551100","ケア_早期腎臓サポート100g","202702B1C2_IKD","20270212","1","良品","2029","738","指定した業態に優先して取り置く","通販","","","","冷凍","","","","","","4582515551100","","","","","","","","","20250924","20250925"
"20250926","8","千葉","13","CCS","002-000-00","100032","4582515551117","ケア_消化器サポート100g","202612D3A0_IKD","20261230","1","良品","3946","288","指定した業態に優先して取り置く","通販","","","","冷凍","","","","","","4582515551117","","","","","","","","","20250919","20250925"
"20250926","8","千葉","13","CCS","003-000-00","100033","4582515551124","ケア_スキンケア100g","202611A0F5_IKD","20261105","1","良品","2409","84","指定した業態に優先して取り置く","通販","","","","冷凍","","","","","","4582515551124","","","","","","","","","20250620","20250925"
"20250926","8","千葉","16","COS","001-000-00","100066","","レトルト_チキン150g","202611B1A0_TSF","20261110","1","良品","1941","0","指定した業態に取り置く","通販","","","","レトルト","","","","","","","","","","","","","","","20241224","20250919"
"20250926","8","千葉","1","PC","003-000-00","100034","4582515550257","プチ_チキン120g","202608A0J8_SIL","20260808","1","良品","1960","0","出庫禁止","通販","","","","冷凍","","","","","","4582515550257","","","","","","","","","20250919","20250925"
"20250926","8","千葉","1","PC","003-000-00","100034","4582515550257","プチ_チキン120g","202608A0F5_SIL","20260805","1","良品","1967","0","出庫禁止","通販","","","","冷凍","","","","","","4582515550257","","","","","","","","","20250919","20250925"
"20250926","8","千葉","1","PC","003-000-00","100034","4582515550257","プチ_チキン120g","202608B1B1_SIL","20260811","1","良品","1949","0","出庫禁止","通販","","","","冷凍","","","","","","4582515550257","","","","","","","","","20250919","20250925"
"20250926","8","千葉","3","CC","001-000-00","100022","","ココグルメ_フィッシュ100g","202702A0F5_SIL","20270205","1","良品","14941","0","出庫禁止","通販","","","","冷凍","","","","","","4582515550615","","","","","","","","","20250919","20250925"
"20250926","8","千葉","3","CC","001-000-00","100022","","ココグルメ_フィッシュ100g","202702A0C2_SIL","20270202","1","良品","15169","0","出庫禁止","通販","","","","冷凍","","","","","","4582515550615","","","","","","","","","20250919","20250925"
"20250926","8","千葉","3","CC","001-000-00","100022","","ココグルメ_フィッシュ100g","202702A0E4_SIL","20270204","1","良品","15041","0","出庫禁止","通販","","","","冷凍","","","","","","4582515550615","","","","","","","","","20250919","20250925"
"20250926","8","千葉","3","CC","001-000-00","100022","","ココグルメ_フィッシュ100g","202701C2J8_SIL","20270128","1","良品","7200","0","出庫禁止","通販","","","","冷凍","","","","","","4582515550615","","","","","","","","","20250919","20250925"
"20250926","8","千葉","3","CC","002-000-00","100023","","ココグルメ_ジビエ100g","202701C2B1_SIL","20270121","1","良品","12853","0","出庫禁止","通販","","","","冷凍","","","","","","4582515550622","","","","","","","","","20250904","20250925"
"20250926","8","千葉","3","CC","002-000-00","100023","","ココグルメ_ジビエ100g","202701C2A0_SIL","20270120","1","良品","12725","0","出庫禁止","通販","","","","冷凍","","","","","","4582515550622","","","","","","","","","20250904","20250925"
"20250926","8","千葉","3","CC","002-000-00","100023","","ココグルメ_ジビエ100g","202701B1K9_SIL","20270119","1","良品","12752","0","出庫禁止","通販","","","","冷凍","","","","","","4582515550622","","","","","","","","","20250904","20250925"
"20250926","8","千葉","3","CC","003-000-00","100020","","ココグルメ_チキン100g","202702A0D3_TSF","20270203","1","良品","21390","0","出庫禁止","通販","","","","冷凍","","","","","","4582515550592","","","","","","","","","20250916","20250925"
"20250926","8","千葉","3","CC","003-000-00","100020","","ココグルメ_チキン100g","202702A0E4_TSF","20270204","1","良品","17186","0","出庫禁止","通販","","","","冷凍","","","","","","4582515550592","","","","","","","","","20250916","20250925"
"20250926","8","千葉","3","CC","003-000-00","100020","","ココグルメ_チキン100g","202701B1K9_TSF","20270119","1","良品","1900","0","出庫禁止","通販","","","","冷凍","","","","","","4582515550592","","","","","","","","","20250916","20250925"
